,annotater_id,table_id,hypothesis,label
1051,GW84,T1455,Amazon is die enigste maatskappy Jeff Bezos besit.,N
1052,GW84,T1455,Jeff Bezos en sy vrou het meer as 2 kinders.,E
1053,GW28,T1459,"Disko- en R&B-bands, KC and the Sunshine Band kom uit Asië.",C
1054,GW28,T1459,Baie toekennings is gedurende hul lang loopbaan deur KC and the Sunshine Band gewen.,N
1055,GW28,T1459,KC and the Sunshine Band het sedert die 70's 'n prestasie onderbreking gehad.,E
1056,GW4,T1459,KC en die Sunshine Band het nooit 'n pauze geneem nie.,C
1057,GW4,T1459,KC and the Sunshine Band het baie etikette gehad waarvoor hulle op dieselfde tyd onderteken is.,N
1058,GW4,T1459,KC and the Sunshine Band is bekend vir die speel van Disco musiek.,E
1059,GW84,T1459,KC en die Sunshine Band het sy oorsprong in 'n staat van die noorde.,C
1060,GW84,T1459,“KC and the Sunshine Band” gebruik baie gitaar.,N
1061,GW84,T1459,“KC and the Sunshine Band” was gebaseer op die oostkust.,E
1062,GW1,T1461,JoJo maak musiek vir minder as twee dekades.,C
1063,GW1,T1461,JoJo was aktief in die optrede voor songwriting.,N
1064,GW1,T1461,JoJo se geboorte het in die winter van 1990 plaasgevind.,E
1065,GW84,T1461,JoJo is 'n sanger in haar vyftig.,C
1066,GW84,T1461,“JoJo” kan die klavier speel.,N
1067,GW84,T1461,JoJo het begin sing toe sy 'n kind was.,E
1068,GW4,T1461,JoJo het begin optree toe sy haar tieners was.,C
1069,GW4,T1461,JoJo het verskeie toekennings gewen vir haar R & B werk.,N
1070,GW4,T1461,JoJo is algemeen bekend vir die singing van R & B musiek.,E
1071,GW0,T1465,Keanu Reeves woon in dieselfde kontinent as wat hy gebore is.,C
1072,GW0,T1465,"Keanu Reeves het in elke film wat hy geregisseer het, gespeel.",N
1073,GW0,T1465,Keanu Reeves is in 'n ander land gebore as die land van sy burgerskap.,E
1074,GW84,T1465,Keanu Reeves is in die Verenigde State gebore.,C
1075,GW84,T1465,Keanu Reeves het die meeste van sy lewe in die Verenigde State geleef.,N
1076,GW84,T1465,Keanu Reeves het kinders gehad.,E
1077,GW4,T1465,Keanu Reeves is al sedert hulle 2 jaar oud is.,C
1078,GW4,T1465,Keanu Reeves het as kind na die Verenigde State verhuis.,N
1079,GW4,T1465,Keanu Reeves is net een keer getroud.,E
1080,GW28,T1468,Jonathan Tweet is 'n Britse kollege afgestudeerde.,C
1081,GW28,T1468,Hy is getroud met 'n dogter en twee katte.,N
1082,GW28,T1468,"Jonathan Tweet is nie 'n pen naam nie, maar sy werklike gesinsnaam.",E
1083,GW0,T1468,“Jonathan Tweet” is in Texas gebore.,C
1084,GW0,T1468,Jonathan Tweet het verskeie konsole video speletjies ontwerp.,N
1085,GW0,T1468,Jonathan Tweet woon tans op die westekust van die VSA.,E
1086,GW1,T1468,Die presiese verjaarsdag van Jonathan Tweet is bekend.,C
1087,GW1,T1468,"Voordat hy ooit 'n boek geskryf het, was Jonathan Tweet 'n blogger.",N
1088,GW1,T1468,Jonathan Tweet woon op die westkust.,E
1089,GW84,T1469,"Justice was 'n onbeperkte reeks,",C
1090,GW84,T1469,Justice het opgehou om geproduseer te word nadat dit nie verkoop is nie wanneer dit twee maande lank geproduseer word nie.,N
1091,GW84,T1469,“Justice” word tweemaandelijks geproduseer.,E
1092,GW1,T1469,Minder as 'n dosyn kwessies is gemaak van Justice.,C
1093,GW1,T1469,Die Legion of Doom karakters was meer prominent in Justice as die Justice karakters van Amerika.,N
1094,GW1,T1469,“Justice” is vir die eerste keer in die herfs van 2005 gepubliseer.,E
1095,GW28,T1469,Justice was 'n Bimonthly komiese met 'n onbeperkte loop.,C
1096,GW28,T1469,“Justice” het Batman en Robin gespeel.,N
1097,GW28,T1469,“Justice” gepubliseer vir twee jaar.,E
1098,GW4,T1474,Jurassic World: Fallen Kingdom het 'n verlies op die kassa gemaak.,C
1099,GW4,T1474,Jurassic World: Fallen Kingdom het verskeie toekennings gekry vir die werk wat daarop gedoen is.,N
1100,GW4,T1474,Jurassic World: Fallen Kingdom is geskryf en geproduseer deur verskillende mense.,E
1101,GW1,T1474,Jurassic World: Fallen Kingdom het 'n runtime van minder as 'n uur.,C
1102,GW1,T1474,Jurassic World: Fallen Kingdom het die oorspronklike begroting oorskry.,N
1103,GW1,T1474,Jurassic World: Fallen Kingdom het meer as 'n miljard dollar wins gemaak nadat die begroting bereken is.,E
1104,GW84,T1474,Jurassic World: Fallen Kingdom het minder as twee uur geduur.,C
1105,GW84,T1474,Jurassic World: Fallen Kingdom was die enigste film wat deur J. A. Bayona geregisseer is.,N
1106,GW84,T1474,Jurassic World: Fallen Kingdom het meer as agt keer die geld gemaak as wat dit begroting gemaak het.,E
1107,GW84,T1478,John Wesley Harding is in die lente vrygestel.,C
1108,GW84,T1478,John Wesley Harding was die enigste opname wat Bob Johnston geproduseer het.,N
1109,GW84,T1478,John Wesley Harding duur net meer as 'n halfuur.,E
1110,GW1,T1478,John Wesley Harding het slegs ongeveer twee en 'n half maande geneem om op te neem.,C
1111,GW1,T1478,John Wesley Harding was oorspronklik bedoel om langer te wees.,N
1112,GW1,T1478,“John Wesley Harding” het in die herfs van 1967 verskyn.,E
1113,GW4,T1478,John Wesley Harding het minder as 'n maand geneem om op te neem.,C
1114,GW4,T1478,John Wesley Harding is geskryf deur een persoon.,N
1115,GW4,T1478,John Wesley Harding is minder as 'n uur lank.,E
1116,GW28,T1479,“Jim Mattis” is ’n miljardêr.,C
1117,GW28,T1479,Jim Mattis is 'n gepensioneerde generaal.,N
1118,GW28,T1479,Jim Mattis is nie 'n ingebore burger van die Verenigde State nie.,E
1119,GW84,T1479,Jim Mattis is in 'n Midwesterse staat gebore.,C
1120,GW84,T1479,Jim Mattis het met eer afgestudeer van die Central Washington Universiteit.,N
1121,GW84,T1479,Jim Mattis het nooit bankrot aangemeld nie.,E
1122,GW1,T1479,Jim Mattis is gebore op die keer van die 21ste eeu.,C
1123,GW1,T1479,Jim Mattis het die meeste van sy $ 5 miljoen later in die lewe.,N
1124,GW1,T1479,Jim Mattis het 'n hoër onderwysgraad gevolg.,E
1125,GW4,T1486,Joseph Engelberger het hul bachelor- en meestergraad van die verskillende skole gekry.,C
1126,GW4,T1486,Joseph Engelberger het hul hele lewe op die oostkust van die VSA geleef.,N
1127,GW4,T1486,Joseph Engelberger het 'n prys vir hul robotte gewen.,E
1128,GW1,T1486,Joseph Engelberger is in die tweede helfte van die 20ste eeu gebore.,C
1129,GW1,T1486,Die Japan Prize is toegeken aan Joseph Engelberger vir sy werk in robotika.,N
1130,GW1,T1486,Joseph Engelberger het 'n bietjie meer as nege dekades geleef.,E
1131,GW84,T1486,Joseph Engelberger is in die noordweste deel van die land gebore.,C
1132,GW84,T1486,Joseph Engelberger het met honore van Columbia afgestudeer.,N
1133,GW84,T1486,Joseph Engelberger het die Japan-prys in 50 jaar na die afstudering van Columbia.,E
1134,GW0,T1487,Jewess met Oranje is hoër as wat dit breed is.,C
1135,GW0,T1487,“Jewess with Oranges” is in die kunstenaars se geboorteland uitgestel.,N
1136,GW0,T1487,Jewess with Oranges het ten minste 'n winter geneem.,E
1137,GW4,T1487,Jewess met oranje is in die 20ste eeu geverf.,C
1138,GW4,T1487,Jewess with Oranges is altyd in Warschau geleë.,N
1139,GW4,T1487,Jewess met Oranje is minder as 10 vierkante voet in grootte.,E
1140,GW1,T1487,"Op sy breedste plek, Jewess met Oranje is een en twee derde voet lank.",C
1141,GW1,T1487,Die Nasionale Museum het slegs Jewess met Oranje op lening.,N
1142,GW1,T1487,Dit het minder as 'n dekade geneem om Jewess met oranje te verf.,E
1143,GW0,T1490,Josh Tillman se musikale loopbaan het begin in sy middel dertigs.,C
1144,GW0,T1490,Josh Tillman speel elke instrument wat in sy musiek gehoor word.,N
1145,GW0,T1490,Josh Tillman is in 'n groot oostkuststad gebore.,E
1146,GW1,T1490,osh Tillman is in die laaste dekade van die 20ste eeu gebore.,C
1147,GW1,T1490,Joshua Michael Tillman is al sedert sy kinderjare Josh genoem.,N
1148,GW1,T1490,Josh Tillman is aktief in musiek vir minder as 20 jaar.,E
1149,GW84,T1490,Josh Tillman is al drie jaar op die toneel.,C
1150,GW84,T1490,Josh Tillman het met Lady Gaga gesing.,N
1151,GW84,T1490,“Josh Tillman” is in sy dertigs.,E
1152,GW1,T1493,Josh Homme het 'n aktiewe loopbaan vir minder as drie dekades gehad.,C
1153,GW1,T1493,Josh Homme het die noem Zombie Zebra voordat hy die noem DP Pete gekry het.,N
1154,GW1,T1493,Spring is wanneer Josh Homme sy verjaarsdag vier.,E
1155,GW28,T1493,Josh Homme is 'n popmusikus uit Kalifornië.,C
1156,GW28,T1493,Josh Homme het baie toekennings vir sy musiek gekry.,N
1157,GW28,T1493,Josh Homme is sedert sy tienerjare aktief.,E
1158,GW4,T1493,Josh Homme is al sedert hulle 2 was.,C
1159,GW4,T1493,Josh Homme het belonings vir hul albums gewonnen.,N
1160,GW4,T1493,Josh Homme is al sy hele lewe op verskeie etikette.,E
1161,GW1,T1496,"Jerry Lee Lewis het 'n lente verjaarsdag, in die jaar 1935.",C
1162,GW1,T1496,"Voordat hy geleer het om die gitaar te speel, het Jerry Lee Lewis geleer hoe om die klavier te speel.",N
1163,GW1,T1496,Jerry Lee Lewis is sedert voor die keer van die 21ste eeu aktief.,E
1164,GW84,T1496,Jerry Lee Lewis is 'n performer wat in sy tieners is.,C
1165,GW84,T1496,Jerry Lee Lewis was vyf toe hy die klavier geleer het.,N
1166,GW84,T1496,Jerry Lee Lewis het begin optree na die middel van die 20ste eeu.,E
1167,GW0,T1496,Jerry Lee Lewis is in die diep suide van Asië gebore.,C
1168,GW0,T1496,Jerry Lee Lewis is saam met Elvis Presley by Sun Records geteken.,N
1169,GW0,T1496,Jerry Lee Lewis het nooit ophou optree nie.,E
1170,GW84,T1511,Juneau is bekend as 'n land se hoofstad.,C
1171,GW84,T1511,Juneau het meer stedelike grond as landelike grond.,N
1172,GW84,T1511,Juneau het meer grond as wat water het.,E
1173,GW4,T1511,"Juneau, Alaska is onder die seevlak.",C
1174,GW4,T1511,"Juneau, Alaska het baie meer rondom dit.",N
1175,GW4,T1511,"Juneau, Alaska het meer see gebied as stedelike gebied.",E
1176,GW1,T1511,"Juneau, Alaska het 'n hoogte onder die seevlak.",C
1177,GW1,T1511,"Juneau, Alaska was altyd die hoofstad van Alaska.",N
1178,GW1,T1511,"Water bedek ongeveer 'n sesde van die area van Juneau, Alaska.",E
1179,GW28,T1513,"Die akteur, John Goodman is ongehuwde man.",C
1180,GW28,T1513,Baie toekennings het John Goodman aangeneem sedert hy sy aktiewe loopbaan in die middel van die 1970's begin het.,N
1181,GW28,T1513,“John Goodman” werk tot vandag toe.,E
1182,GW1,T1513,Die winter van 1952 was die geboorte van John Goodman.,C
1183,GW1,T1513,"John Goodman het nooit 'n ander werk gehad nie, behalwe om 'n akteur te wees.",N
1184,GW1,T1513,John Goodman is al minder as 50 jaar aktief in die optrede.,E
1185,GW84,T1513,John Goodman het kollege bygewoon in 'n ander staat as sy tuisstaat.,C
1186,GW84,T1513,John Goodman was aktief in skoolprente.,N
1187,GW84,T1513,John Goodman het 'n enigste kind.,E
1188,GW0,T1517,Jidenna se professionele loopbaan het begin toe sy 20 jaar oud was.,C
1189,GW0,T1517,Jidenna is op die albums van Kendrick Lamar verskyn.,N
1190,GW0,T1517,Jidenna is van die middelwestelike streek van die VSA.,E
1191,GW84,T1517,Jidenna is 'n performer in sy vyftig.,C
1192,GW84,T1517,Jidenna het 'n liedjie vir Issa Rae geskryf.,N
1193,GW84,T1517,Jidenna voer musiek anders as rap musiek.,E
1194,GW1,T1517,Jidenna is al ses jaar aktief in musiek.,C
1195,GW1,T1517,Jidenna het musiek saam met Kendrick Lamar gemaak.,N
1196,GW1,T1517,Jidenna is in die somer van 1985 gebore.,E
1197,GW85,T1520,Kathie Lee Gifford is 'n TV-host en danser.,C
1198,GW85,T1520,Kathie Lee Gifford het 'n baie onvergeetlike loopbaan en lewe gehad.,N
1199,GW85,T1520,Kathie Lee Gifford het kinders gehad.,E
1200,GW4,T1520,Kathie Lee Gifford het dieselfde voornaam gehad as hul toneelnaam.,C
1201,GW4,T1520,Kathie Lee Gifford het beide kinders met hul tweede man gehad.,N
1202,GW4,T1520,Kathie Lee Gifford het hul loopbaan begin toe hulle 17 was.,E
1203,GW1,T1520,'N Paar jaar na die helfte van die 21ste eeu is wanneer Kathie Lee Gifford gebore is.,C
1204,GW1,T1520,Kathie Lee Gifford was 'n talk-show-host voordat sy 'n televisie-presentator was.,N
1205,GW1,T1520,Kathie Lee Gifford is al minder as vyf dekades aktief.,E
1206,GW84,T1522,John Roebuck is tydens die val gebore.,C
1207,GW84,T1522,John Roebuck is in Julie in die Carriden Churchyard begrawe.,N
1208,GW84,T1522,Carriden Churchyard was in sy 80s toe hy gesterf het.,E
1209,GW1,T1522,Die derde kwart van die 18de eeu was toe John Roebuck gebore is.,C
1210,GW1,T1522,Die hele lewe van John Roebuck is in Engeland gebly.,N
1211,GW1,T1522,Die somer tydens 1794 is wanneer John Roebuck die koepel geslaan het.,E
1212,GW28,T1522,John Roebuck was 'n analfabeet Engelsman.,C
1213,GW28,T1522,John Roebuck was getroud met kinders.,N
1214,GW28,T1522,John Roebuck het in die 18de eeu geleef.,E
1215,GW28,T1523,John Harrison was 'n Italiaanse horoloog.,C
1216,GW28,T1523,John Harrison was getroud met kinders.,N
1217,GW28,T1523,John Harrison is toegeken die Copley-medalje in sy 50s.,E
1218,GW1,T1523,John Harrison het die Copley-medalje naby die middel van die 19de eeu gekry.,C
1219,GW1,T1523,John Harrison het sy hele lewe in Engeland gebly.,N
1220,GW1,T1523,John Harrison is in die lente van 1776 oorlede.,E
1221,GW84,T1523,“John Harrison” is in Asië gebore.,C
1222,GW84,T1523,John Harrison het sy hele lewe in Europa geleef.,N
1223,GW84,T1523,John Harrison is in die 1600's gebore.,E
1224,GW28,T1552,Jimmy Buffett is 'n landskilder.,C
1225,GW28,T1552,Jimmy Buffett is 'n bekroonde musikus.,N
1226,GW28,T1552,Jimmy Buffett is sedert die ouderdom van 23 aktief.,E
1227,GW84,T1552,Jimmy Buffett het nie 'n middelnaam nie.,C
1228,GW84,T1552,Jimmy Buffett het die meeste van sy lewe in Mississippi geleef.,N
1229,GW84,T1552,Jimmy Buffett het op die Golfkust geleef.,E
1230,GW1,T1552,Jimmy Buffett deel sy verjaarsdag met Nuwe Jaar.,C
1231,GW1,T1552,James William Buffett III het begin loop deur Jimmy toe hy nog 'n kind was.,N
1232,GW1,T1552,Jimmy Buffett het musiek gemaak vir minder as ses verskillende dekades.,E
1233,GW4,T1564,Jordan Belfort spandeer tyd in die tronk vir moord.,C
1234,GW4,T1564,Jordan Belfort het altyd in New York geleef.,N
1235,GW4,T1564,Jordan Belfort moes hul termyn persoonlik en deur geld te betaal dien.,E
1236,GW1,T1564,Jordan Belfort is veroordeel vir blou kraag misdade.,C
1237,GW1,T1564,Jordan Belfort was 'n motiverende spreker voordat hy 'n skrywer was.,N
1238,GW1,T1564,"Jordan Belfort het minder as twee jaar in die tronk gehou, hoewel hy tot vier jaar veroordeel is.",E
1239,GW28,T1564,Jordan Belfort is 'n Afrikaner wat veroordeel word vir sekuriteitsbedrog.,C
1240,GW28,T1564,Jordan Belfort is 'n enkele pa met twee dogters.,N
1241,GW28,T1564,Jordan Belfort het sy eerste vrou op die ouderdom van 23 getroud.,E
1242,GW85,T1566,Judith Beheading Holofernes was 'n lewende kunstenaar.,C
1243,GW85,T1566,Judith Beheading Holofernes haar werk is nou baie oud.,N
1244,GW85,T1566,Judith Beheading Holofernes was een van die belangrikste.,E
1245,GW1,T1566,"Op sy breedste punt, Judith Beheading Holofernes is onder ses voet breed.",C
1246,GW1,T1566,Die Galleria Nazionale d'Arte Antica by Palazzo Barberini het Judith Beheading Holofernes in 'n permanente uitstalling.,N
1247,GW1,T1566,Judith Beheading Holofernes is teen die einde van die 16de eeu geverf.,E
1248,GW4,T1566,Judith Beheading Holofernes is nie deur Caraviaggio geverf nie.,C
1249,GW4,T1566,Judith Beheading Holofernes is in Rome geverf.,N
1250,GW4,T1566,Judith Beheading Holofernes is onder 10 vierkante voet in grootte.,E
1251,GW14,T1567,Kareem Abdul-Jabbar is korter as die gemiddelde Amerikaanse.,C
1252,GW14,T1567,Kareem Abdul-Jabbar het sy hele lewe in New York geleef.,N
1253,GW14,T1567,Kareem Abdul-Jabbar weeg meer as die gemiddelde 5de klas student.,E
1254,GW4,T1567,Kareem Abdul-Jabbar is minder as 7 voet hoog.,C
1255,GW4,T1567,Kareem Abdul-Jabbar het basketbal gespeel in die staat waarin hy gebore is.,N
1256,GW4,T1567,Kareem Abdul-Jabbar het nie gesterf toe hy jonk was nie.,E
1257,GW1,T1567,Kareem Abdul-Jabbar is in die lente van 1957 gebore.,C
1258,GW1,T1567,Kareem Abdul-Jabbar is altyd 'n Amerikaner.,N
1259,GW1,T1567,Kareem Abdul-Jabbar is op die oostkust gebore.,E
1260,GW28,T1568,"Juneau, Alaska is nie genoem na 'n vreemde inuit-stam nie.",C
1261,GW28,T1568,"Juneau, Alaska is 'n stad in die Verenigde State van Amerika.",N
1262,GW28,T1568,"Dit het minder as twee dekades geneem vir Juneau, Alaska om amptelik ingesluit te word.",E
1263,GW1,T1568,"Juneau, Alaska is by die keer van die 21ste eeu ingesluit.",C
1264,GW1,T1568,"Joe Juneau was die stigter van Juneau, Alaska.",N
1265,GW1,T1568,Die Greater Juneau Borough is in die herfs van 1963 gestig.,E
1266,GW40,T1568,"Juneau, Alaska is in 1900 ingestel en is vernoem na Bob Juneau.",C
1267,GW40,T1568,"Juneau, Alaska is ook bekend as Juneau City en is later verander na net Juneau.",N
1268,GW40,T1568,"Juneau, Alaska het in Oktober 1960 'n huis-regeringsstad geword.",E
1269,GW28,T1569,John Henry was 'n vroulike raspaard.,C
1270,GW28,T1569,Die lineage kan agtervolg word vir geslagte.,N
1271,GW28,T1569,John Henry het 'n belonende rekord in sy loopbaan gehad.,E
1272,GW84,T1569,John Henry is deur slegs een man opgelei.,C
1273,GW84,T1569,John Henry was die enigste perd wat deur Robert Donato opgelei is.,N
1274,GW84,T1569,John Henry het meer wedrenne gewonnen as wat hy verloor het.,E
1275,GW1,T1569,John Henry het geen van die wedrenne wat hy deelgeneem het nie.,C
1276,GW1,T1569,"John Henry was meer suksesvol in die wedrenne as Prince Blessed, sy kleinkind.",N
1277,GW1,T1569,John Henry het 'n paar miljoen dollar in inkomste gemaak.,E
1278,GW14,T1571,U kan geen online domein vind wat toegewy is aan Jordan Fisher.,C
1279,GW14,T1571,Jordan Fisher speel meer klavier as gitare op sy opnames.,N
1280,GW14,T1571,Jordan Fisher het in albums gespeel.,E
1281,GW28,T1571,Jordan Fisher is 'n jong Indiese entertainer.,C
1282,GW28,T1571,Jordan Fisher woon in Manhattan met sy kat en twee honde.,N
1283,GW28,T1571,Jordan Fisher is aktief sedert hy vyftien jaar oud was.,E
1284,GW84,T1571,Jordan Fisher is al vyftien jaar aktief optree.,C
1285,GW84,T1571,Jordan Fisher speel die gitaar langer as die klavier.,N
1286,GW84,T1571,Jordan Fisher is al minder as twintig jaar op die toneel.,E
1287,GW84,T1573,Jed Wolf het minder as tien jaar gewerk.,C
1288,GW84,T1573,Jed Wolf het in verskeie films gewerk.,N
1289,GW84,T1573,Jed Wolf was in besit van 'n persoon met die naam Clint.,E
1290,GW28,T1573,Jed Wolf was 'n voël wat in films optree.,C
1291,GW28,T1573,Jed Wolf is baie betaal vir sy rolle in films.,N
1292,GW28,T1573,Jed Wolf het meer as die helfte van sy lewe in films gespeel.,E
1293,GW1,T1573,“Jed Wolf” het uiteindelik in die winter van 1995 oorlede.,C
1294,GW1,T1573,Jed Wolf het slegs ooit in die Verenigde State optree.,N
1295,GW1,T1573,Jed Wolf was aktief as 'n dier akteur vir meer as 10 jaar.,E
1296,GW0,T1574,John Wilkinson is in verskillende lande gebore en gesterf.,C
1297,GW0,T1574,John Wilkinson het die wêreld se grootste ysterboot gebou.,N
1298,GW0,T1574,Die wêreld se eerste ysterbrug is deur verskeie mense gebou.,E
1299,GW84,T1574,John Wilkinson is dood van skote.,C
1300,GW84,T1574,John Wilkinson was die beste bekend as 'n ondernemer.,N
1301,GW84,T1574,John Wilkinson is in dieselfde land gebore en gesterf.,E
1302,GW4,T1574,John Wilkinson was bekend vir hul houtwerk.,C
1303,GW4,T1574,John Wilkinson het toekennings vir hul ysterboot ontvang.,N
1304,GW4,T1574,John Wilkinson is in die Verenigde Koninkryk gebore.,E
1305,GW4,T1575,Die koninkryk van die groot Joseon het drie hoofkonings gehad.,C
1306,GW4,T1575,Die Koninkryk van die Grote Joseon is teruggegee aan Korea nadat Japan dit aangesluit het.,N
1307,GW4,T1575,Die Koninkryk van die Grote Joseon is onder 'n demokrasie geregeer.,E
1308,GW28,T1575,Multiteïsme was teenwoordig in die Koninkryk van die Grote Joseon.,C
1309,GW28,T1575,Boeddhisme was die gewildste godsdiens in die Koninkryk van die Groot Joseon.,N
1310,GW28,T1575,Manchu het die Koninkryk van die Groot Joseon meer as een keer aangeval.,E
1311,GW74,T1575,Christendom was 'n erkende godsdiens tydens die regering van Jeongjo (22nd).,C
1312,GW74,T1575,Sejong die Groot (4ste). was verantwoordelik vir Die Promulgasie van die Koreaanse alfabet,N
1313,GW74,T1575,Die staatsgreep van 1388 het plaasgevind voor die heerskappy van Taejo (1st).,E
1314,GW84,T1576,Jeepers Creepers 3 loop vir minder as 'n uur en 'n half.,C
1315,GW84,T1576,Jeepers Creepers 3 was die eerste film wat deur Victor Salva geregisseer is.,N
1316,GW84,T1576,Jeepers Creepers 3 is in die herfs vrygestel.,E
1317,GW1,T1576,Jeepers Creepers 3 het 'n loop tyd van meer as twee uur lank.,C
1318,GW1,T1576,Jeepers Creepers 3 het sy begroting by die kassa teruggevind.,N
1319,GW1,T1576,Jeepers Creepers 3 het in die herfs van 2017 uitgekom.,E
1320,GW28,T1576,Jeepers Creepers 3 is 'n klein-begroting Afrikaanse film.,C
1321,GW28,T1576,Jeepers Creepers 3 was nie 'n kritieke of boks-kantoor sukses nie.,N
1322,GW28,T1576,Jeepers Creepers 3 het 'n paar akteurs gespeel.,E
1323,GW4,T1584,Josiah Warren het hoofsaaklik gefokus op popkultuur.,C
1324,GW4,T1584,Josiah Warren het hul hele lewe in Boston geleef.,N
1325,GW4,T1584,Josiah Warren was 'n ondersteuner van anarkisme.,E
1326,GW85,T1584,Josiah Warren was 'n groot aktivis oor kommunisme.,C
1327,GW85,T1584,Josiah Warren het 'n paar boeke oor anarkisme geskryf.,N
1328,GW85,T1584,Josiah Warren is nie op 'n jong ouderdom vermoor nie.,E
1329,GW1,T1584,Josiah Warren is in die einde van die 20ste eeu gebore.,C
1330,GW1,T1584,"Josiah Warren het altyd in Boston, Massachusetts, geleef.",N
1331,GW1,T1584,Josiah Warren is in die lente van 1874 oorlede.,E
1332,GW4,T1591,Keith Richards het begin optree toe hulle 27 was.,C
1333,GW4,T1591,Keith Richards het vyf kinders met Patti Hansen gehad.,N
1334,GW4,T1591,Keith Richards was nog nooit op die Rolling Stones-label nie.,E
1335,GW84,T1591,Keith Richards het vyf oorlewende kinders.,C
1336,GW84,T1591,Keith Richards is langer met Virgin onderteken as hy met Mindless London onderteken is.,N
1337,GW84,T1591,Keith Richards het nooit 'n pauze geneem van optrede in sy loopbaan nie.,E
1338,GW28,T1591,Keith Richards is 'n Engelse popmusikus.,C
1339,GW28,T1591,Keith Richards is getroud met 3 dogters en 1 seun.,N
1340,GW28,T1591,Keith Richards is sedert sy tienerjare aktief.,E
1341,GW4,T1594,Jon Jones is bekend om 'n danser te wees.,C
1342,GW4,T1594,"Jon Jones het elke wedstryd wat hulle in was, gewonnen.",N
1343,GW4,T1594,Jon Jones weeg meer as 200 pond.,E
1344,GW1,T1594,Jon Jones vier sy verjaarsdag in die winter.,C
1345,GW1,T1594,Jon Jones het altyd in die Verenigde State geleef.,N
1346,GW1,T1594,Jon Jones is al minder as 15 jaar aktief in vegting.,E
1347,GW84,T1594,Jon Jones gaan deur sy werklike naam.,C
1348,GW84,T1594,Jon Jones is sedert 2008 in die stryd.,N
1349,GW84,T1594,“Jon Jones” getraineer onder Roberto Alencar.,E
1350,GW84,T1602,"Joseph Aspdin is in Wakefield, Engeland gebore.",C
1351,GW84,T1602,Joseph Aspdin het sy hele lewe in Engeland geleef.,N
1352,GW84,T1602,Joseph Aspdin was betrokke by die bakker en was die uitvinder van Portland-cement.,E
1353,GW1,T1602,Joseph Aspdin is in die winter van 1778 gebore.,C
1354,GW1,T1602,Joseph Aspdin was 'n bakker voordat hy 'n mason was.,N
1355,GW1,T1602,Joseph Aspdin het sy lewe in twee eeue geleef.,E
1356,GW28,T1602,Joseph Aspdin was 'n Amerikaanse uitvinder.,C
1357,GW28,T1602,Joseph Aspdin het van sy uitvinding profiteer.,N
1358,GW28,T1602,Joseph Aspdin is gebore in die laaste maand van die jaar 1778.,E
1359,GW4,T1607,Jigsaw het 'n verlies gemaak toe dit by die bokskantoor was.,C
1360,GW4,T1607,Jigsaw is geskryf deur dieselfde persoon wat dit geregisseer het.,N
1361,GW4,T1607,Jigsaw is deur slegs een maatskappy versprei.,E
1362,GW1,T1607,Jigsaw het 'n loop tyd minder as 'n uur en 'n half lank.,C
1363,GW1,T1607,Peter Goldfinger het meer van die script van Jigsaw geskryf as Josh Stolberg.,N
1364,GW1,T1607,Jigsaw het minder as 100 miljoen oor sy begroting by die kassa gemaak.,E
1365,GW84,T1607,Jigsaw was 'n musiekspoor wat meer as 'n uur en 'n half hardloop.,C
1366,GW84,T1607,"Jigsaw is in Frankryk 'n jaar nadat dit in die VSA oorgedra is, vrygestel.",N
1367,GW84,T1607,Jigsaw was 'n film van Warner Brothers se kollega Lionsgate.,E
1368,GW0,T1608,John Cena het Elizabeth Huberdeau tien jaar voor sy pro wrestling-debuut getroud.,C
1369,GW0,T1608,John Cena het meer geld gemaak as 'n akteur as wat hy as 'n vegter het.,N
1370,GW0,T1608,John Cena is oorspronklik van die gebied van die noordoostelike deel van die VSA.,E
1371,GW1,T1608,John Cena het sy wrestling-debuut net nadat die 20ste eeu begin het.,C
1372,GW1,T1608,John Cena is geskei van Elizabeth Huberdeau as gevolg van ontrouheid.,N
1373,GW1,T1608,Die lente van 1977 is toe John Cena gebore is.,E
1374,GW84,T1608,John Cena is minder as ses voet hoog.,C
1375,GW84,T1608,John Cena verskyn vir die eerste keer in die WWE in 1999.,N
1376,GW84,T1608,“John Cena” is voorheen getroud.,E
1377,GW1,T1621,Joe Cocker se loopbaan het minder as 50 jaar geduur.,C
1378,GW1,T1621,Joe Cocker het musiek op die Capitol label gemaak nadat hy musiek vir EMI gemaak het.,N
1379,GW1,T1621,Joe Cocker het in die winter van 2014 gesterf.,E
1380,GW0,T1621,Joe Cocker sterf drie dae na Kersfees 2014.,C
1381,GW0,T1621,Joe Cocker was die hoof sanger van die Grease Band.,N
1382,GW0,T1621,Joe Cocker het in 'n ander land gesterf waar hy gebore is.,E
1383,GW4,T1621,Joe Cocker is bekend vir die speel van hip hop musiek.,C
1384,GW4,T1621,Joe Cocker het geleer om klavier te speel voordat hulle kon sing.,N
1385,GW4,T1621,Joe Cocker het in verskillende lande geleef.,E
1386,GW1,T1634,Ourney in Mystery is eers 'n paar jaar voor die keer van die 20ste eeu gepubliseer.,C
1387,GW1,T1634,Atlas het meer uitgawes van Journey into Mystery gepubliseer as Marvel.,N
1388,GW1,T1634,Journey into Mystery is die laaste keer in die herfs van 2013 gepubliseer.,E
1389,GW4,T1634,Journey into Mystery het minder as 100 onderwerpe.,C
